School Name,School Code,School Type,Town,State,Zip,Grade,District Name,District Code,District Type,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,First Language Not English #,First Language Not English %,English Language Learner #,English Language Learner %,Students With Disabilities #,Students With Disabilities %,High Needs #,High Needs #.1,Economically Disadvantaged #,Economically Disadvantaged %,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Total # of Classes,Average Class Size,Number of Students,Total # of Teachers,% of Teachers Licensed in Teaching Assignment,Total # of Classes in Core Academic Areas,% of Core Academic Classes Taught by Teachers Who are Highly Qualified,Student / Teacher Ratio,Salary Totals,Average Salary,FTE Count,# of Educators to be Evaluated,# Evaluated,% Evaluated,% Exemplary,% Proficient,% Needs Improvement,% Unsatisfactory,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,High School Graduates (#),Attending Coll./Univ. (#),Attending Coll./Univ. (%),Private Two-Year (%),Private Four-Year (%),Public Two-Year (%),Public Four-Year (%),MA Community College (%),MA State University (%),Univ.of Mass. (%),# Graduated,# Completed MassCore,% Completed MassCore,AP Tests Takers,AP Tests Taken,AP One Test,AP Two Tests,AP Three Tests,AP Four Tests,AP Five or More Tests,AP Score=1,AP Score=2,AP Score=3,AP Score=4,AP Score=5,AP % Score 1-2,AP % Score 3-5,SAT Tests Taken,SAT Reading,SAT Math,School Percentile (1-99)
Foxborough: John J Ahern,00990405,Public School,Foxborough,MA,02035,"05,06,07,08",Foxborough,00990000,Public School District,       0,       0,       0,       0,       0,       0,     199,     215,     226,     218,       0,       0,       0,       0,       0,     858,       5,   0.6,       2,   0.2,     143,  16.7,     240,  28.0, , ,   4.2,   2.9,   2.2,  89.4,   0.0,   0.1,   1.2,  52.9,  47.1,     550,18.2,        859,65.8,100.0,     362,100.0,  13.0 to 1,"     $16,375,355","  $78,314",    209.1,84.0,      84, 100.0,   1.2,  96.4,   2.4,   0.0,"          $37,201,364.22","           2,699.8","              $13,779.30","          $40,518,297.71","           2,835.9","              $14,287.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0
Foxborough: Mabelle M Burrell,00990015,Public School,Foxborough,MA,02035,"PK,K,01,02,03,04",Foxborough,00990000,Public School District,      74,      55,      63,      49,      54,      60,       0,       0,       0,       0,       0,       0,       0,       0,       0,     355,       3,   0.8,       2,   0.6,      57,  16.1,      90,  25.4, , ,   1.1,   3.4,   1.7,  91.8,   0.3,   0.0,   1.7,  54.9,  45.1,      80,18.3,        364,25.1,100.0,     129,100.0,  14.2 to 1,"     $16,375,355","  $78,314",    209.1,35.0,      35, 100.0,   5.7,  91.4,   2.9,   0.0,"          $37,201,364.22","           2,699.8","              $13,779.30","          $40,518,297.71","           2,835.9","              $14,287.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
Foxborough: Vincent M Igo Elementary,00990020,Public School,Foxborough,MA,02035,"K,01,02,03,04",Foxborough,00990000,Public School District,       0,      71,      78,      90,      67,      75,       0,       0,       0,       0,       0,       0,       0,       0,       0,     381,       7,   1.8,       7,   1.8,      41,  10.8,     104,  27.3, , ,   5.0,   4.2,   3.7,  85.0,   1.0,   0.0,   1.0,  50.9,  49.1,     110,19.3,        383,30.2,100.0,     152,100.0,  12.6 to 1,"     $16,375,355","  $78,314",    209.1,39.0,      39, 100.0,   7.7,  87.2,   5.1,   0.0,"          $37,201,364.22","           2,699.8","              $13,779.30","          $40,518,297.71","           2,835.9","              $14,287.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
Foxborough Regional Charter (District): Foxborough Regional Charter School,04460550,Charter School,Foxborough,MA,02035,"K,01,02,03,04,05,06,07,08,09,10,11,12",Foxborough Regional Charter (District),04460000,Charter District,       0,      96,     111,     113,     112,     111,     111,     113,     110,     111,      82,      71,      65,      59,       0,"   1,265",     163,  12.9,      43,   3.4,     112,   8.9,     259,  20.5, , ,  23.8,  10.3,   5.1,  56.3,   0.0,   0.1,   4.5,  45.6,  54.4,     465,23.6,"      1,254",82.1,79.0,     358,92.5,  15.4 to 1,,,,100.0,      95,  95.0,  57.9,  29.5,  10.5,   2.1,,,,,,,61.0,95.1,0.0,1.6,0.0,3.3,0.0,     277,2.0,0.7,,,,,,,,,,,58.0,58.0,100.0,73.0,     113,37.0,32.0,4.0,0.0,0.0,30.0,27.0,31.0,18.0,7.0,50.4,49.6,55.0,521.0,514.0,65.0
Framingham: Barbieri Elementary,01000035,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,     120,     114,     101,     111,     102,      84,       0,       0,       0,       0,       0,       0,       0,       0,     632,     328,  51.9,     213,  33.7,      95,  15.0,     438,  69.3, , ,   3.5,   0.8,  65.7,  27.5,   0.0,   0.0,   2.5,  45.4,  54.6,     271,19.6,        630,38.8,94.8,     247,0.0,  16.3 to 1,"     $51,092,076","  $77,100",    662.7,51.0,      21,  41.2,   0.0,  85.7,  14.3,   0.0,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
Framingham: Brophy,01000006,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,      93,     104,      91,      76,      74,      75,       0,       0,       0,       0,       0,       0,       0,       0,     513,     280,  54.6,     165,  32.2,      79,  15.4,     360,  70.2, , ,   6.6,   6.4,  52.4,  31.6,   0.0,   0.0,   2.9,  50.9,  49.1,     359,12.4,        525,34.7,100.0,     414,0.0,  14.8 to 1,"     $51,092,076","  $77,100",    662.7,46.0,       9,  19.6,-,-,-,-,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
Framingham: Cameron Middle School,01000302,Public School,Framingham,MA,01701,"06,07,08",Framingham,01000000,Public School District,       0,       0,       0,       0,       0,       0,       0,     177,     172,     164,       0,       0,       0,       0,       0,     513,     223,  43.5,       2,   0.4,     138,  26.9,     306,  59.6, , ,   4.9,   2.3,  16.8,  73.5,   0.0,   0.0,   2.5,  52.4,  47.6,     387,16.5,        532,48.1,100.0,     287,0.0,  10.7 to 1,"     $51,092,076","  $77,100",    662.7,61.0,      29,  47.5,  13.8,  72.4,  13.8,   0.0,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0
Framingham: Charlotte A Dunning,01000007,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,      91,      89,      97,      73,      69,      68,       0,       0,       0,       0,       0,       0,       0,       0,     487,     153,  31.4,      84,  17.2,      75,  15.4,     208,  42.7, , ,   5.5,  16.2,   8.6,  65.1,   0.0,   0.0,   4.5,  53.6,  46.4,     255,19.5,        494,31.8,100.0,     232,0.0,  15.3 to 1,"     $51,092,076","  $77,100",    662.7,43.0,      22,  51.2,   4.5,  95.5,   0.0,   0.0,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0
Framingham: Framingham High School,01000515,Public School,Framingham,MA,01701,"09,10,11,12",Framingham,01000000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     543,     500,     480,     485,       0,"   2,008",     638,  31.8,      95,   4.7,     337,  16.8,     815,  40.6, , ,   7.6,   6.6,  17.7,  67.3,   0.0,   0.0,   0.7,  49.7,  50.3,     948,15.2,"      2,005",168.0,99.4,     744,86.6,  12.0 to 1,"     $51,092,076","  $77,100",    662.7,203.0,      68,  33.5,   0.0,  86.8,  13.2,   0.0,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",540.0,86.7,5.4,0.2,0.9,6.9,0.0,"   2,008",40.0,2.0,,,,,,,,,,,487.0,467.0,95.9,368.0,     751,155.0,103.0,65.0,34.0,11.0,15.0,51.0,184.0,247.0,254.0,8.8,91.2,388.0,520.0,550.0,57.0
Framingham: Fuller Middle,01000305,Public School,Framingham,MA,01701,"06,07,08",Framingham,01000000,Public School District,       0,       0,       0,       0,       0,       0,       0,     145,     148,     169,       0,       0,       0,       0,       0,     462,     201,  43.5,      95,  20.6,     147,  31.8,     324,  70.1, , ,   9.7,   3.9,  32.7,  49.8,   0.0,   0.0,   3.9,  51.7,  48.3,     359,16.1,        495,47.1,100.0,     260,0.0,   9.8 to 1,"     $51,092,076","  $77,100",    662.7,60.0,      31,  51.7,   0.0,  93.5,   6.5,   0.0,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
Framingham: Harmony Grove Elementary,01000055,Public School,Framingham,MA,01702,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,     101,      91,      77,      94,      98,      98,       0,       0,       0,       0,       0,       0,       0,       0,     559,     436,  78.0,     237,  42.4,      93,  16.6,     522,  93.4, , ,   7.7,   0.7,  15.4,  73.5,   0.0,   0.0,   2.7,  51.9,  48.1,     357,17.7,        557,47.2,100.0,     338,0.0,  11.9 to 1,"     $51,092,076","  $77,100",    662.7,58.0,      25,  43.1,   0.0,  96.0,   4.0,   0.0,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0
Framingham: Hemenway,01000015,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,      97,     103,     114,      89,      94,      91,       0,       0,       0,       0,       0,       0,       0,       0,     588,      76,  12.9,      15,   2.6,     152,  25.9,     215,  36.6, , ,   3.9,   9.5,   7.7,  75.3,   0.0,   0.0,   3.6,  51.7,  48.3,     239,20.8,        590,37.3,100.0,     207,0.0,  15.8 to 1,"     $51,092,076","  $77,100",    662.7,49.0,      20,  40.8,   0.0,  95.0,   5.0,   0.0,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0
Framingham: Juniper Hill School,01000001,Public School,Framingham,MA,01701,PK,Framingham,01000000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $51,092,076","  $77,100",    662.7,,,,,,,,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: King Elementary School,01000005,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $51,092,076","  $77,100",    662.7,,,,,,,,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Mary E Stapleton Elementary,01000045,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,      66,      81,      83,      69,      65,      64,       0,       0,       0,       0,       0,       0,       0,       0,     428,      58,  13.6,      14,   3.3,     114,  26.6,     221,  51.6, , ,   7.2,   4.9,  16.4,  66.1,   0.0,   0.0,   5.4,  53.7,  46.3,     192,19.0,        436,32.9,97.0,     175,0.0,  13.0 to 1,"     $51,092,076","  $77,100",    662.7,39.0,       4,  10.3,-,-,-,-,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
Framingham: Miriam F McCarthy School,01000050,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,      86,      97,     113,      92,     102,     100,       0,       0,       0,       0,       0,       0,       0,       0,     590,     112,  19.0,      34,   5.8,     202,  34.2,     371,  62.9, , ,  11.9,   2.7,  20.8,  58.3,   0.0,   0.2,   6.1,  53.9,  46.1,     304,16.6,        606,43.3,100.0,     291,0.0,  13.6 to 1,"     $51,092,076","  $77,100",    662.7,55.0,       5,   9.1,-,-,-,-,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0
Framingham: Potter Road,01000039,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,     101,     102,      92,      92,      66,      63,       0,       0,       0,       0,       0,       0,       0,       0,     516,     232,  45.0,     136,  26.4,      65,  12.6,     297,  57.6, , ,   2.5,   3.9,   6.8,  81.6,   0.2,   0.0,   5.0,  54.1,  45.9,     249,19.5,        504,33.2,100.0,     220,0.0,  15.5 to 1,"     $51,092,076","  $77,100",    662.7,44.0,      20,  45.5,   0.0,  70.0,  30.0,   0.0,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0
Framingham: Walsh Middle,01000310,Public School,Framingham,MA,01701,"06,07,08",Framingham,01000000,Public School District,       0,       0,       0,       0,       0,       0,       0,     219,     238,     222,       0,       0,       0,       0,       0,     679,     229,  33.7,       7,   1.0,     147,  21.6,     294,  43.3, , ,   4.9,   8.5,  28.1,  55.5,   0.1,   0.1,   2.7,  50.7,  49.3,     578,16.6,        686,68.5,98.5,     468,0.0,   9.9 to 1,"     $51,092,076","  $77,100",    662.7,82.0,      33,  40.2,  24.2,  51.5,  24.2,   0.0,"         $130,599,673.00","           8,307.8","              $15,720.13","         $152,183,350.00","           8,899.8","              $17,099.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
Francis W. Parker Charter Essential (District): Francis W. Parker Charter Essential School,04780505,Charter School,Devens,MA,01434,"07,08,09,10,11,12",Francis W. Parker Charter Essential (District),04780000,Charter District,       0,       0,       0,       0,       0,       0,       0,       0,      68,      70,      71,      62,      61,      67,       0,     399,       6,   1.5,       0,   0.0,      74,  18.5,      86,  21.6, , ,   0.8,   2.8,   2.5,  91.7,   0.3,   0.3,   1.8,  53.4,  46.6,     262,17.7,        403,47.2,74.3,     220,100.0,   8.4 to 1,,,,,,,,,,,,,,,,,67.0,91.0,7.5,0.0,0.0,1.5,0.0,     261,0.0,0.0,,,,,,,,,,,63.0,56.0,88.9,5.0,,,,,,,,,,,,,,61.0,585.0,552.0,76.0
Franklin: Annie Sullivan Middle School,01010040,Public School,Franklin,MA,02038,"06,07,08",Franklin,01010000,Public School District,       0,       0,       0,       0,       0,       0,       0,     157,     161,     162,       0,       0,       0,       0,       0,     480,       8,   1.7,       2,   0.4,      90,  18.8,     128,  26.7, , ,   1.2,   1.9,   1.2,  94.4,   0.4,   0.0,   0.8,  55.2,  44.8,     231,21.3,        481,36.9,100.0,     130,100.0,  13.0 to 1,"     $28,927,711","  $71,215",    406.2,44.0,      41,  93.2,  14.6,  75.6,   9.8,   0.0,"          $63,469,157.85","           5,732.2","              $11,072.39","          $74,316,919.99","           6,251.6","              $11,887.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
Franklin: Franklin Early Childhood Development Center,01010003,Public School,Franklin,MA,02038,PK,Franklin,01010000,Public School District,     140,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     140,      10,   7.1,       0,   0.0,      49,  35.0,      52,  37.1, , ,   0.0,   4.3,   0.7,  90.0,   0.7,   4.3,   0.0,  57.9,  42.1,       6,25.8,        155,6.0,100.0,       0,0.0,  23.3 to 1,"     $28,927,711","  $71,215",    406.2,10.0,       8,  80.0,-,-,-,-,"          $63,469,157.85","           5,732.2","              $11,072.39","          $74,316,919.99","           6,251.6","              $11,887.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin: Franklin High,01010505,Public School,Franklin,MA,02038,"09,10,11,12",Franklin,01010000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     418,     419,     401,     390,       3,"   1,631",      63,   3.9,       5,   0.3,     245,  15.0,     356,  21.8, , ,   1.0,   4.3,   1.9,  90.9,   0.3,   0.1,   1.6,  46.4,  53.6,     725,18.5,"      1,633",117.1,100.0,     578,99.3,  13.9 to 1,"     $28,927,711","  $71,215",    406.2,132.0,     119,  90.2,   3.4,  95.0,   0.8,   0.8,"          $63,469,157.85","           5,732.2","              $11,072.39","          $74,316,919.99","           6,251.6","              $11,887.66",399.0,97.2,0.8,0.0,0.3,1.8,0.0,"   1,628",6.0,0.4,,,,,,,,,,,390.0,390.0,100.0,291.0,     548,146.0,77.0,43.0,14.0,11.0,18.0,84.0,155.0,150.0,141.0,18.6,81.4,359.0,544.0,559.0,76.0
Franklin: Helen Keller Elementary,01010012,Public School,Franklin,MA,02038,"K,01,02,03,04,05",Franklin,01010000,Public School District,       0,      71,      84,      62,     100,      86,      96,       0,       0,       0,       0,       0,       0,       0,       0,     499,      18,   3.6,       7,   1.4,      73,  14.6,     100,  20.0, , ,   1.2,   5.2,   1.0,  91.6,   0.0,   0.4,   0.6,  54.9,  45.1,     178,21.8,        493,34.1,100.0,     142,100.0,  14.6 to 1,"     $28,927,711","  $71,215",    406.2,40.0,      36,  90.0,  30.6,  61.1,   5.6,   2.8,"          $63,469,157.85","           5,732.2","              $11,072.39","          $74,316,919.99","           6,251.6","              $11,887.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
Franklin: Horace Mann,01010405,Public School,Franklin,MA,02038,"06,07,08",Franklin,01010000,Public School District,       0,       0,       0,       0,       0,       0,       0,     149,     152,     169,       0,       0,       0,       0,       0,     470,      16,   3.4,       1,   0.2,      73,  15.5,     111,  23.6, , ,   0.0,   4.7,   1.1,  91.7,   0.4,   0.2,   1.9,  51.1,  48.9,     230,21.5,        475,41.2,100.0,     156,100.0,  11.4 to 1,"     $28,927,711","  $71,215",    406.2,47.0,      44,  93.6,   0.0,  97.7,   2.3,   0.0,"          $63,469,157.85","           5,732.2","              $11,072.39","          $74,316,919.99","           6,251.6","              $11,887.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0
Franklin: J F Kennedy Memorial,01010013,Public School,Franklin,MA,02038,"K,01,02,03,04,05",Franklin,01010000,Public School District,       0,      51,      64,      75,      84,      84,      82,       0,       0,       0,       0,       0,       0,       0,       0,     440,      36,   8.2,       6,   1.4,      49,  11.1,      89,  20.2, , ,   0.7,  10.9,   1.8,  84.5,   0.0,   0.0,   2.0,  52.3,  47.7,     176,19.9,        440,31.6,100.0,     132,99.2,  13.9 to 1,"     $28,927,711","  $71,215",    406.2,35.0,      33,  94.3,  18.2,  78.8,   3.0,   0.0,"          $63,469,157.85","           5,732.2","              $11,072.39","          $74,316,919.99","           6,251.6","              $11,887.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0
Franklin: Jefferson Elementary,01010010,Public School,Franklin,MA,02038,"K,01,02,03,04,05",Franklin,01010000,Public School District,       0,      53,      69,      61,      64,      86,      86,       0,       0,       0,       0,       0,       0,       0,       0,     419,      18,   4.3,       5,   1.2,      71,  16.9,      92,  22.0, , ,   1.4,   5.5,   1.2,  89.5,   0.0,   0.2,   2.1,  53.7,  46.3,     200,16.6,        415,31.2,100.0,     156,100.0,  13.4 to 1,"     $28,927,711","  $71,215",    406.2,36.0,      33,  91.7,   3.0,  97.0,   0.0,   0.0,"          $63,469,157.85","           5,732.2","              $11,072.39","          $74,316,919.99","           6,251.6","              $11,887.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0
