School Name,School Code,School Type,Town,State,Zip,Grade,District Name,District Code,District Type,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,First Language Not English #,First Language Not English %,English Language Learner #,English Language Learner %,Students With Disabilities #,Students With Disabilities %,High Needs #,High Needs #.1,Economically Disadvantaged #,Economically Disadvantaged %,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Total # of Teachers,% of Teachers Licensed in Teaching Assignment,Total # of Classes in Core Academic Areas,% of Core Academic Classes Taught by Teachers Who are Highly Qualified,Student / Teacher Ratio,Salary Totals,Average Salary,FTE Count,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,High School Graduates (#),Attending Coll./Univ. (#),Attending Coll./Univ. (%),Private Two-Year (%),Private Four-Year (%),Public Two-Year (%),Public Four-Year (%),MA Community College (%),MA State University (%),Univ.of Mass. (%),# Graduated,# Completed MassCore,% Completed MassCore,AP Tests Takers,AP Tests Taken,AP One Test,AP Two Tests,AP Three Tests,AP Four Tests,AP Five or More Tests,AP Score=1,AP Score=2,AP Score=3,AP Score=4,AP Score=5,AP % Score 1-2,AP % Score 3-5,SAT Tests Taken,SAT Reading,SAT Math
Four Rivers Charter Public (District): Four Rivers Charter Public School,04130505,Charter School,Greenfield,MA,01301,"07,08,09,10,11,12",Four Rivers Charter Public (District),04130000,Charter District,       0,       0,       0,       0,       0,       0,       0,       0,      36,      36,      37,      36,      28,      20,0.0,     193,       0,   0.0,       0,   0.0,      22,  11.4, , , , ,   1.0,   0.5,   2.6,  94.3,   0.0,   0.0,   1.6,  52.8,  47.2,19.1,54.3,66.0,87.9,  10.1 to 1,,,,,,,,,,        20,80.0,10.0,0.0,10.0,0.0,0.0,     121,1.0,0.8,,,,,,,,,,,16.0,16.0,100.0,1.0,,,,,,,,,,,,,,18.0,556.0,508.0
Foxborough: Charles Taylor Elementary,00990050,Public School,Foxborough,MA,02035,"K,01,02,03,04",Foxborough,00990000,Public School District,       0,      49,      54,      69,      69,      72,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     313,       2,   0.6,       0,   0.0,      43,  13.7, , , , ,   1.0,   1.6,   1.9,  94.6,   0.0,   0.3,   0.6,  50.8,  49.2,22.9,100.0,78.0,100.0,  13.7 to 1,"     $14,099,502","  $67,045",    210.3,"          $33,040,244.74","           2,848.1","              $11,600.80","          $36,464,551.95","           2,998.2","              $12,162.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foxborough: Foxborough High,00990505,Public School,Foxborough,MA,02035,"09,10,11,12",Foxborough,00990000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     210,     205,     227,     227,0.0,     869,      13,   1.5,       8,   0.9,     120,  13.8, , , , ,   4.1,   2.6,   1.8,  90.2,   0.2,   0.8,   0.1,  49.3,  50.7,67.9,98.5,287.0,98.3,  12.8 to 1,"     $14,099,502","  $67,045",    210.3,"          $33,040,244.74","           2,848.1","              $11,600.80","          $36,464,551.95","           2,998.2","              $12,162.15",       210,96.7,1.0,0.5,0.5,1.4,0.0,     869,3.0,0.3,,,,,,,,,,,210.0,27.0,12.9,120.0,     213,57.0,39.0,19.0,4.0,1.0,19.0,30.0,53.0,65.0,46.0,23.0,77.0,158.0,529.0,554.0
Foxborough: John J Ahern,00990405,Public School,Foxborough,MA,02035,"05,06,07,08",Foxborough,00990000,Public School District,       0,       0,       0,       0,       0,       0,     233,     240,     235,     216,       0,       0,       0,       0,0.0,     924,      12,   1.3,       4,   0.4,     171,  18.5, , , , ,   3.5,   2.9,   2.2,  90.7,   0.0,   0.4,   0.3,  50.3,  49.7,65.9,98.5,295.0,98.3,  14.0 to 1,"     $14,099,502","  $67,045",    210.3,"          $33,040,244.74","           2,848.1","              $11,600.80","          $36,464,551.95","           2,998.2","              $12,162.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foxborough: Mabelle M Burrell,00990015,Public School,Foxborough,MA,02035,"PK,K,01,02,03,04",Foxborough,00990000,Public School District,      91,      52,      58,      44,      60,      63,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     368,       2,   0.5,       1,   0.3,      71,  19.3, , , , ,   1.9,   2.2,   2.2,  91.0,   1.1,   0.0,   1.6,  56.3,  43.8,22.8,95.6,83.0,100.0,  16.1 to 1,"     $14,099,502","  $67,045",    210.3,"          $33,040,244.74","           2,848.1","              $11,600.80","          $36,464,551.95","           2,998.2","              $12,162.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foxborough: Vincent M Igo Elementary,00990020,Public School,Foxborough,MA,02035,"K,01,02,03,04",Foxborough,00990000,Public School District,       0,      76,      73,      81,      90,      73,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     393,       2,   0.5,       1,   0.3,      58,  14.8, , , , ,   2.3,   4.8,   2.0,  89.1,   0.3,   1.3,   0.3,  56.7,  43.3,30.9,100.0,116.0,100.0,  12.7 to 1,"     $14,099,502","  $67,045",    210.3,"          $33,040,244.74","           2,848.1","              $11,600.80","          $36,464,551.95","           2,998.2","              $12,162.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foxborough Regional Charter (District): Foxborough Regional Charter School,04460550,Charter School,Foxborough,MA,02035,"K,01,02,03,04,05,06,07,08,09,10,11,12",Foxborough Regional Charter (District),04460000,Charter District,       0,      96,     114,     110,     112,     110,     110,     111,     111,     100,      67,      34,      30,      34,0.0,"   1,139",     101,   8.9,      29,   2.5,     107,   9.4, , , , ,  17.1,   9.1,   4.2,  66.5,   0.1,   0.1,   2.8,  48.4,  51.6,77.4,75.2,241.0,91.7,  14.7 to 1,,,,,,,,,,        36,91.7,8.3,0.0,0.0,0.0,0.0,     165,0.0,0.0,,,,,,,,,,,34.0,34.0,100.0,35.0,      63,15.0,15.0,2.0,3.0,0.0,13.0,13.0,14.0,18.0,5.0,41.3,58.7,30.0,558.0,539.0
Framingham: Barbieri Elementary,01000035,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,     128,      88,      83,      78,      67,      62,       0,       0,       0,       0,       0,       0,       0,0.0,     506,     303,  59.9,     248,  49.0,      49,   9.7, , , , ,   3.4,   1.0,  66.2,  27.1,   0.0,   0.2,   2.2,  48.2,  51.8,37.4,97.3,143.0,96.5,  13.5 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Brophy,01000006,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,      60,      67,      76,      72,      68,      89,       0,       0,       0,       0,       0,       0,       0,0.0,     432,     251,  58.1,     185,  42.8,      90,  20.8, , , , ,   2.3,   4.2,  58.6,  33.1,   0.0,   0.0,   1.9,  52.8,  47.2,34.9,100.0,124.0,100.0,  12.4 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Cameron Middle School,01000302,Public School,Framingham,MA,01701,"06,07,08",Framingham,01000000,Public School District,       0,       0,       0,       0,       0,       0,       0,     150,     151,     179,       0,       0,       0,       0,0.0,     480,     148,  30.8,      12,   2.5,     128,  26.7, , , , ,   8.5,   1.9,  15.0,  74.0,   0.2,   0.0,   0.4,  52.7,  47.3,45.9,97.8,171.0,97.7,  10.4 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Charlotte A Dunning,01000007,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,      83,      76,      81,      85,      77,      77,       0,       0,       0,       0,       0,       0,       0,0.0,     479,     162,  33.8,      90,  18.8,      51,  10.6, , , , ,   7.1,  19.6,  10.6,  60.8,   0.2,   0.0,   1.7,  49.3,  50.7,32.1,100.0,126.0,100.0,  14.9 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Framingham High School,01000515,Public School,Framingham,MA,01701,"09,10,11,12",Framingham,01000000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     582,     570,     523,     515,0.0,"   2,190",     698,  31.9,     138,   6.3,     363,  16.6, , , , ,   8.5,   5.9,  17.7,  67.3,   0.3,   0.0,   0.3,  48.7,  51.3,157.2,99.5,577.0,99.0,  13.9 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",       579,85.3,3.8,0.3,1.2,9.3,0.0,"   2,190",60.0,2.7,,,,,,,,,,,516.0,0.0,0.0,333.0,     670,135.0,102.0,65.0,22.0,9.0,30.0,74.0,150.0,190.0,226.0,15.5,84.5,387.0,512.0,548.0
Framingham: Fuller Middle,01000305,Public School,Framingham,MA,01701,"06,07,08",Framingham,01000000,Public School District,       0,       0,       0,       0,       0,       0,       0,     196,     157,     159,       0,       0,       0,       0,0.0,     512,     249,  48.6,     149,  29.1,     137,  26.8, , , , ,   7.6,   4.5,  30.3,  57.6,   0.0,   0.0,   0.0,  49.0,  51.0,56.0,98.2,197.0,92.4,   9.1 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Harmony Grove Elementary,01000055,Public School,Framingham,MA,01702,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,     100,      90,      83,      83,      93,      81,       0,       0,       0,       0,       0,       0,       0,0.0,     530,     391,  73.8,     289,  54.5,     102,  19.2, , , , ,   6.4,   0.9,  13.6,  76.8,   0.0,   0.0,   2.3,  51.3,  48.7,47.4,100.0,168.0,100.0,  11.2 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Hemenway,01000015,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,      93,     106,      94,      99,      98,      89,       0,       0,       0,       0,       0,       0,       0,0.0,     579,      65,  11.2,      10,   1.7,     130,  22.5, , , , ,   2.1,  10.5,   6.2,  76.5,   0.2,   0.0,   4.5,  51.3,  48.7,41.2,100.0,149.0,100.0,  14.0 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Juniper Hill School,01000001,Public School,Framingham,MA,01701,PK,Framingham,01000000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: King Elementary School,01000005,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Mary E Stapleton Elementary,01000045,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,      54,      53,      64,      74,      66,      70,       0,       0,       0,       0,       0,       0,       0,0.0,     381,      28,   7.3,       8,   2.1,     102,  26.8, , , , ,   6.8,   3.1,  11.3,  74.8,   0.3,   0.0,   3.7,  53.8,  46.2,31.8,100.0,117.0,100.0,  12.0 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Miriam F McCarthy School,01000050,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,      83,      89,      83,     105,      96,      99,       0,       0,       0,       0,       0,       0,       0,0.0,     555,      74,  13.3,      11,   2.0,     172,  31.0, , , , ,  12.3,   4.5,  17.5,  61.3,   0.0,   0.0,   4.5,  53.3,  46.7,43.9,100.0,158.0,100.0,  12.6 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Potter Road,01000039,Public School,Framingham,MA,01701,"K,01,02,03,04,05",Framingham,01000000,Public School District,       0,     108,      94,      83,      74,      56,      67,       0,       0,       0,       0,       0,       0,       0,0.0,     482,     171,  35.5,     124,  25.7,      41,   8.5, , , , ,   3.5,   3.5,   5.4,  84.2,   0.2,   0.0,   3.1,  50.2,  49.8,31.6,100.0,122.0,100.0,  15.2 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Framingham: Walsh Middle,01000310,Public School,Framingham,MA,01701,"06,07,08",Framingham,01000000,Public School District,       0,       0,       0,       0,       0,       0,       0,     220,     286,     249,       0,       0,       0,       0,0.0,     755,     204,  27.0,       7,   0.9,     168,  22.3, , , , ,   3.8,   8.7,  21.5,  65.8,   0.1,   0.0,   0.0,  51.5,  48.5,70.1,100.0,279.0,100.0,  10.8 to 1,"     $48,197,538","  $74,413",    647.7,"         $119,396,940.00","           8,073.7","              $14,788.38","         $133,122,922.00","           8,492.6","              $15,675.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francis W. Parker Charter Essential (District): Francis W. Parker Charter Essential School,04780505,Charter School,Devens,MA,01434,"07,08,09,10,11,12",Francis W. Parker Charter Essential (District),04780000,Charter District,       0,       0,       0,       0,       0,       0,       0,       0,      64,      71,      66,      73,      61,      58,0.0,     393,       9,   2.3,       0,   0.0,      51,  13.0, , , , ,   0.8,   3.3,   2.5,  90.1,   0.0,   0.3,   3.1,  55.2,  44.8,45.0,69.0,97.0,100.0,   8.7 to 1,,,,,,,,,,        57,96.5,3.5,0.0,0.0,0.0,0.0,     258,0.0,0.0,,,,,,,,,,,58.0,58.0,100.0,5.0,,,,,,,,,,,,,,55.0,612.0,566.0
Franklin: Annie Sullivan Middle School,01010040,Public School,Franklin,MA,02038,"06,07,08",Franklin,01010000,Public School District,       0,       0,       0,       0,       0,       0,       0,     152,     136,     157,       0,       0,       0,       0,0.0,     445,       8,   1.8,       1,   0.2,      73,  16.4, , , , ,   0.7,   2.5,   2.5,  93.9,   0.2,   0.0,   0.2,  46.1,  53.9,35.4,88.7,111.0,82.0,  12.6 to 1,"     $28,975,672","  $69,636",    416.1,"          $58,110,566.59","           6,136.5","               $9,469.66","          $68,324,487.59","           6,617.0","              $10,325.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin: Franklin Early Childhood Development Center,01010003,Public School,Franklin,MA,02038,PK,Franklin,01010000,Public School District,     194,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,0.0,     194,       4,   2.1,       0,   0.0,      66,  34.0, , , , ,   1.0,   2.6,   0.5,  94.3,   0.5,   0.0,   1.0,  56.2,  43.8,6.0,100.0,0.0,0.0,  32.3 to 1,"     $28,975,672","  $69,636",    416.1,"          $58,110,566.59","           6,136.5","               $9,469.66","          $68,324,487.59","           6,617.0","              $10,325.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin: Franklin High,01010505,Public School,Franklin,MA,02038,"09,10,11,12",Franklin,01010000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     410,     404,     410,     398,0.0,"   1,622",      38,   2.3,       6,   0.4,     251,  15.5, , , , ,   1.2,   2.4,   1.5,  93.4,   0.5,   0.1,   0.8,  47.3,  52.7,104.5,92.3,403.0,92.3,  15.5 to 1,"     $28,975,672","  $69,636",    416.1,"          $58,110,566.59","           6,136.5","               $9,469.66","          $68,324,487.59","           6,617.0","              $10,325.60",       399,97.2,1.0,0.0,0.3,1.5,0.0,"   1,622",88.0,5.4,,,,,,,,,,,392.0,345.0,88.0,169.0,     311,88.0,39.0,28.0,10.0,4.0,32.0,40.0,67.0,86.0,86.0,23.2,76.8,324.0,530.0,559.0
Franklin: Helen Keller Elementary,01010012,Public School,Franklin,MA,02038,"K,01,02,03,04,05",Franklin,01010000,Public School District,       0,     116,      94,     108,      97,     112,      80,       0,       0,       0,       0,       0,       0,       0,0.0,     607,      14,   2.3,       5,   0.8,      73,  12.0, , , , ,   0.7,   2.8,   1.6,  93.7,   0.0,   0.0,   1.2,  57.3,  42.7,37.9,100.0,201.0,100.0,  16.0 to 1,"     $28,975,672","  $69,636",    416.1,"          $58,110,566.59","           6,136.5","               $9,469.66","          $68,324,487.59","           6,617.0","              $10,325.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin: Horace Mann,01010405,Public School,Franklin,MA,02038,"06,07,08",Franklin,01010000,Public School District,       0,       0,       0,       0,       0,       0,       0,     198,     177,     156,       0,       0,       0,       0,0.0,     531,      23,   4.3,       2,   0.4,      86,  16.2, , , , ,   1.1,   5.3,   1.9,  90.4,   0.6,   0.0,   0.8,  53.5,  46.5,43.9,100.0,168.0,100.0,  12.1 to 1,"     $28,975,672","  $69,636",    416.1,"          $58,110,566.59","           6,136.5","               $9,469.66","          $68,324,487.59","           6,617.0","              $10,325.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin: J F Kennedy Memorial,01010013,Public School,Franklin,MA,02038,"K,01,02,03,04,05",Franklin,01010000,Public School District,       0,      90,      75,      81,      82,      96,      86,       0,       0,       0,       0,       0,       0,       0,0.0,     510,      29,   5.7,      13,   2.5,      63,  12.4, , , , ,   1.0,   7.8,   2.2,  86.3,   0.6,   0.0,   2.2,  52.5,  47.5,29.2,100.0,123.0,95.1,  17.5 to 1,"     $28,975,672","  $69,636",    416.1,"          $58,110,566.59","           6,136.5","               $9,469.66","          $68,324,487.59","           6,617.0","              $10,325.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franklin: Jefferson Elementary,01010010,Public School,Franklin,MA,02038,"K,01,02,03,04,05",Franklin,01010000,Public School District,       0,      76,      71,      68,      84,      86,     108,       0,       0,       0,       0,       0,       0,       0,0.0,     493,      13,   2.6,       3,   0.6,      72,  14.6, , , , ,   0.4,   2.4,   2.6,  92.3,   0.2,   0.0,   2.0,  49.5,  50.5,33.1,97.0,128.0,96.1,  14.9 to 1,"     $28,975,672","  $69,636",    416.1,"          $58,110,566.59","           6,136.5","               $9,469.66","          $68,324,487.59","           6,617.0","              $10,325.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
