School Name,School Code,School Type,Town,State,Zip,Grade,District Name,District Code,District Type,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,First Language Not English #,First Language Not English %,English Language Learner #,English Language Learner %,Students With Disabilities #,Students With Disabilities %,High Needs #,High Needs #.1,Economically Disadvantaged #,Economically Disadvantaged %,African American,Asian,Hispanic,White,Native American,"Native Hawaiian, Pacific Islander","Multi-Race, Non-Hispanic",Males,Females,Total # of Classes,Average Class Size,Number of Students,Total # of Teachers,% of Teachers Licensed in Teaching Assignment,Total # of Classes in Core Academic Areas,% of Core Academic Classes Taught by Teachers Who are Highly Qualified,Student / Teacher Ratio,Salary Totals,Average Salary,FTE Count,# of Educators to be Evaluated,# Evaluated,% Evaluated,% Exemplary,% Proficient,% Needs Improvement,% Unsatisfactory,In-District Expenditures,Total In-district FTEs,In-District Expenditures per Pupil,Total Expenditures,Total Pupil FTEs,Total Expenditures per Pupil,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded,# Enrolled Grades 09 through 12,# Dropout All Grades,% Dropout All Grades,High School Graduates (#),Attending Coll./Univ. (#),Attending Coll./Univ. (%),Private Two-Year (%),Private Four-Year (%),Public Two-Year (%),Public Four-Year (%),MA Community College (%),MA State University (%),Univ.of Mass. (%),# Graduated,# Completed MassCore,% Completed MassCore,AP Tests Takers,AP Tests Taken,AP One Test,AP Two Tests,AP Three Tests,AP Four Tests,AP Five or More Tests,AP Score=1,AP Score=2,AP Score=3,AP Score=4,AP Score=5,AP % Score 1-2,AP % Score 3-5,SAT Tests Taken,SAT Reading,SAT Math,School Percentile (1-99)
Boston: Boston Latin Academy,00350545,Public School,Dorchester,MA,02121,"07,08,09,10,11,12",Boston,00350000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,     292,     288,     280,     293,     253,     239,       0,"   1,645",     568,  34.5,      11,   0.7,      31,   1.9,     947,  57.6, , ,  27.0,  22.4,  19.3,  29.0,   0.6,   0.1,   1.5,  43.2,  56.8,     399,24.5,"      1,626",93.8,94.7,     388,97.4,  17.5 to 1,"    $353,122,118","  $76,906","  4,591.6",104.0,      96,  92.3,  16.7,  75.0,   7.3,   1.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",255.0,90.6,7.5,0.0,0.8,1.2,0.0,"   1,065",6.0,0.6,,,,,,,,,,,237.0,57.0,24.1,319.0,     471,194.0,99.0,25.0,1.0,0.0,24.0,154.0,154.0,80.0,59.0,37.8,62.2,238.0,517.0,577.0,92.0
Boston: Boston Latin School,00350560,Public School,Boston,MA,02115,"07,08,09,10,11,12",Boston,00350000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,     400,     370,     445,     377,     383,     378,       0,"   2,353",     601,  25.5,       9,   0.4,      25,   1.1,     760,  32.3, , ,  10.3,  29.2,   9.7,  47.5,   0.0,   0.1,   3.1,  44.9,  55.1,     675,24.9,"      2,332",114.9,100.0,     687,97.8,  20.5 to 1,"    $353,122,118","  $76,906","  4,591.6",136.0,     129,  94.9,  26.4,  69.8,   3.9,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",366.0,98.6,0.8,0.0,0.3,0.3,0.0,"   1,583",3.0,0.2,,,,,,,,,,,373.0,314.0,84.2,938.0,"   1,962",375.0,242.0,208.0,89.0,24.0,122.0,260.0,580.0,559.0,441.0,19.5,80.5,377.0,626.0,632.0,94.0
Boston: Boston Teachers Union K-8 Pilot,00350012,Public School,Jamaica Plain,MA,02130,"PK,K,01,02,03,04,05,06,07,08",Boston,00350000,Public School District,      22,      27,      28,      23,      25,      25,      19,      55,      49,      46,       0,       0,       0,       0,       0,     319,     100,  31.3,      75,  23.5,      60,  18.8,     225,  70.5, , ,  36.4,   2.2,  37.3,  20.7,   0.0,   0.0,   3.4,  49.8,  50.2,      91,18.3,        296,23.8,95.8,     113,96.5,  13.4 to 1,"    $353,122,118","  $76,906","  4,591.6",25.0,      23,  92.0,  39.1,  60.9,   0.0,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0
Boston: Bradley Elementary School,00350215,Public School,East Boston,MA,02128,"PK,K,01,02,03,04,05,06",Boston,00350000,Public School District,      35,      22,      43,      44,      41,      51,      33,       0,       0,       0,       0,       0,       0,       0,       0,     269,     147,  54.6,      86,  32.0,      35,  13.0,     230,  85.5, , ,   4.8,   5.2,  53.5,  32.3,   1.1,   0.4,   2.6,  46.1,  53.9,      85,20.6,        272,19.0,100.0,      69,94.2,  14.1 to 1,"    $353,122,118","  $76,906","  4,591.6",22.0,      20,  90.9,  10.0,  90.0,   0.0,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0
Boston: Brighton High School,00350505,Public School,Brighton,MA,02135,"07,08,09,10,11,12",Boston,00350000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     271,     281,     256,     284,      16,"   1,108",     654,  59.0,     435,  39.3,     215,  19.4,     955,  86.2, , ,  44.2,   3.7,  44.9,   4.9,   0.3,   0.3,   1.7,  55.9,  44.1,     332,16.8,"      1,056",85.3,91.4,     263,98.5,  13.0 to 1,"    $353,122,118","  $76,906","  4,591.6",92.0,      75,  81.5,  22.7,  65.3,   8.0,   4.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",312.0,64.1,12.8,0.3,1.3,21.2,0.3,"   1,092",93.0,8.5,,,,,,,,,,,255.0,50.0,19.6,95.0,     135,58.0,34.0,3.0,0.0,0.0,86.0,31.0,11.0,3.0,4.0,86.7,13.3,118.0,366.0,405.0,12.0
Boston: Burke High School,00350525,Public School,Dorchester,MA,02121,"07,08,09,10,11,12",Boston,00350000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     178,     116,     140,     163,       6,     603,     242,  40.1,     166,  27.5,     125,  20.7,     511,  84.7, , ,  75.3,   0.8,  19.9,   2.0,   0.0,   0.5,   1.5,  53.9,  46.1,     206,14.6,        536,46.8,79.7,     153,92.2,  12.9 to 1,"    $353,122,118","  $76,906","  4,591.6",59.0,      56,  94.9,   3.6,  92.9,   3.6,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",213.0,56.8,12.7,0.9,0.9,28.6,0.0,     597,47.0,7.9,,,,,,,,,,,133.0,33.0,24.8,56.0,      71,41.0,15.0,0.0,0.0,0.0,56.0,13.0,2.0,0.0,0.0,97.2,2.8,73.0,343.0,370.0,4.0
Boston: Carter School,00350036,Public School,Dorchester,MA,02121,"07,08,09,10,11,12",Boston,00350000,Public School District,       0,       0,       0,       0,       0,       0,       0,       1,       1,       2,       2,       0,       4,       5,       9,      24,      13,  54.2,       9,  37.5,      24, 100.0,      24, 100.0, , ,  58.3,   8.3,  20.8,  12.5,   0.0,   0.0,   0.0,  58.3,  41.7,       0,0.0,          0,4.0,100.0,       0,0.0,   6.0 to 1,"    $353,122,118","  $76,906","  4,591.6",7.0,       7, 100.0,-,-,-,-,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,      11,1.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston: Channing Elementary School,00350360,Public School,Hyde Park,MA,02136,"PK,K,01,02,03,04,05,06",Boston,00350000,Public School District,      17,      44,      45,      47,      55,      54,      51,       0,       0,       0,       0,       0,       0,       0,       0,     313,      87,  27.8,      63,  20.1,      40,  12.8,     260,  83.1, , ,  56.9,   0.3,  38.3,   2.6,   0.0,   0.0,   1.9,  50.5,  49.5,     145,16.4,        306,23.8,100.0,     129,89.1,  13.2 to 1,"    $353,122,118","  $76,906","  4,591.6",30.0,      24,  80.0,   0.0,  83.3,  16.7,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
Boston: Charlestown High School,00350515,Public School,Charlestown,MA,02129,"07,08,09,10,11,12",Boston,00350000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     250,     190,     219,     255,      39,     953,     459,  48.2,     339,  35.6,     217,  22.8,     872,  91.5, , ,  44.0,  20.8,  28.0,   6.2,   0.3,   0.0,   0.7,  55.0,  45.0,     385,15.8,        911,80.5,95.0,     366,98.9,  11.8 to 1,"    $353,122,118","  $76,906","  4,591.6",85.0,      80,  94.1,   7.5,  85.0,   3.8,   3.8,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",325.0,42.2,26.5,1.2,3.1,26.5,0.6,     914,96.0,10.5,,,,,,,,,,,161.0,49.0,30.4,69.0,      92,48.0,19.0,2.0,0.0,0.0,40.0,20.0,12.0,4.0,16.0,65.2,34.8,126.0,360.0,439.0,7.0
Boston: Chittick Elementary School,00350154,Public School,Mattapan,MA,02126,"PK,K,01,02,03,04,05,06",Boston,00350000,Public School District,      32,      49,      50,      44,      56,      49,      39,       0,       0,       0,       0,       0,       0,       0,       0,     319,      68,  21.3,      49,  15.4,      55,  17.2,     263,  82.4, , ,  72.4,   1.9,  21.0,   2.5,   0.0,   0.0,   2.2,  52.7,  47.3,     112,17.5,        321,24.0,100.0,     107,100.0,  13.3 to 1,"    $353,122,118","  $76,906","  4,591.6",26.0,      25,  96.2,-,-,-,-,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
Boston: Clap Elementary School,00350298,Public School,Dorchester,MA,02125,"PK,K,01,02,03,04,05,06",Boston,00350000,Public School District,      24,      22,      35,      22,      24,      24,      23,       0,       0,       0,       0,       0,       0,       0,       0,     174,      55,  31.6,      39,  22.4,      31,  17.8,     131,  75.3, , ,  29.9,   6.3,  36.8,  25.9,   0.0,   0.6,   0.6,  46.6,  53.4,      50,20.4,        173,14.0,99.8,      56,100.0,  12.4 to 1,"    $353,122,118","  $76,906","  4,591.6",14.0,      13,  92.9,   0.0,  92.3,   7.7,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0
Boston: Community Academy,00350518,Public School,Jamaica Plain,MA,02130,"09,10,11,12",Boston,00350000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       8,      12,       9,       8,       0,      37,       7,  18.9,       2,   5.4,       8,  21.6,      29,  78.4, , ,  73.0,   2.7,  21.6,   2.7,   0.0,   0.0,   0.0,  64.9,  35.1,      45,8.1,         67,8.7,100.0,      41,100.0,   4.3 to 1,"    $353,122,118","  $76,906","  4,591.6",10.0,       5,  50.0,-,-,-,-,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",52.0,23.1,21.2,0.0,13.5,40.4,1.9,      37,23.0,62.2,,,,,,,,,,,13.0,2.0,15.4,,,,,,,,,,,,,,,1.0,,,
Boston: Community Academy of Science and Health,00350581,Public School,Dorchester,MA,02122,"09,10,11,12",Boston,00350000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     144,      47,     117,      88,       4,     400,     183,  45.8,     138,  34.5,      97,  24.3,     347,  86.8, , ,  78.5,   1.8,  15.3,   2.3,   0.3,   0.0,   2.0,  50.5,  49.5,     114,19.4,        414,33.9,95.6,     110,100.0,  11.8 to 1,"    $353,122,118","  $76,906","  4,591.6",39.0,      35,  89.7,   0.0,  88.6,   8.6,   2.9,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",117.0,65.0,19.7,0.0,2.6,12.8,0.0,     396,27.0,6.8,,,,,,,,,,,93.0,31.0,33.3,48.0,      85,22.0,18.0,6.0,1.0,1.0,59.0,20.0,3.0,3.0,0.0,92.9,7.1,56.0,346.0,375.0,8.0
Boston: Condon K-8 School,00350146,Public School,South Boston,MA,02127,"PK,K,01,02,03,04,05,06,07,08",Boston,00350000,Public School District,      71,     118,     123,     113,     134,     126,     114,       0,       0,       0,       0,       0,       0,       0,       0,     799,     313,  39.2,     250,  31.3,     161,  20.2,     679,  85.0, , ,  37.3,   8.4,  30.4,  20.8,   0.5,   0.1,   2.5,  52.3,  47.7,     345,17.7,        805,63.3,97.6,     329,100.0,  12.6 to 1,"    $353,122,118","  $76,906","  4,591.6",70.0,      63,  90.0,  30.2,  69.8,   0.0,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
Boston: Conley Elementary School,00350122,Public School,Roslindale,MA,02131,"PK,K,01,02,03,04,05,06",Boston,00350000,Public School District,      19,      26,      31,      29,      31,      21,      25,       0,       0,       0,       0,       0,       0,       0,       0,     182,      68,  37.4,      49,  26.9,      67,  36.8,     152,  83.5, , ,  27.5,   2.7,  47.8,  18.7,   0.0,   0.0,   3.3,  57.1,  42.9,      91,14.8,        207,17.6,97.3,      91,87.9,  10.4 to 1,"    $353,122,118","  $76,906","  4,591.6",23.0,      21,  91.3,   9.5,  85.7,   4.8,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
Boston: Curley K-8 School,00350020,Public School,Jamaica Plain,MA,02130,"PK,K,01,02,03,04,05,06,07,08",Boston,00350000,Public School District,      65,      68,      66,      70,      80,      80,      82,     109,      97,     105,       0,       0,       0,       0,       0,     822,     447,  54.4,     355,  43.2,     210,  25.5,     658,  80.0, , ,  19.8,   2.8,  57.8,  16.9,   0.2,   0.0,   2.4,  52.1,  47.9,     251,17.4,        817,60.4,95.0,     341,92.1,  13.6 to 1,"    $353,122,118","  $76,906","  4,591.6",70.0,      60,  85.7,   0.0,  95.0,   5.0,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0
Boston: Dearborn 6-12 STEM Academy,00350074,Public School,Roxbury,MA,02119,"06,07,08,09,10,11,12",Boston,00350000,Public School District,       0,       0,       0,       0,       0,       0,       0,      73,      77,      92,       0,       0,       0,       0,       0,     242,     146,  60.3,     108,  44.6,      34,  14.0,     225,  93.0, , ,  57.4,   1.7,  31.4,   3.3,   0.8,   0.4,   5.0,  52.9,  47.1,      72,19.8,        262,21.1,90.5,      63,81.0,  11.4 to 1,"    $353,122,118","  $76,906","  4,591.6",26.0,      13,  50.0,   7.7,  84.6,   7.7,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0
Boston: Dever Elementary School,00350268,Public School,Dorchester,MA,02125,"PK,K,01,02,03,04,05,06",Boston,00350000,Public School District,      21,      95,     103,     105,     101,      87,      72,       0,       0,       0,       0,       0,       0,       0,       0,     584,     339,  58.0,     288,  49.3,      85,  14.6,     547,  93.7, , ,  25.7,   6.3,  63.2,   3.1,   0.2,   0.0,   1.5,  52.7,  47.3,     272,19.7,        594,39.9,86.2,     234,89.3,  14.6 to 1,"    $353,122,118","  $76,906","  4,591.6",45.0,      33,  73.3,   3.0,  84.8,   9.1,   3.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Boston: East Boston Early Education Center,00350009,Public School,East Boston,MA,02128,"PK,K,01",Boston,00350000,Public School District,      84,      51,      46,      12,       7,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     200,     153,  76.5,     138,  69.0,      31,  15.5,     168,  84.0, , ,   4.0,   0.5,  72.5,  21.5,   0.0,   0.0,   1.5,  51.5,  48.5,      55,17.2,        192,14.7,93.2,      72,95.8,  13.6 to 1,"    $353,122,118","  $76,906","  4,591.6",18.0,      17,  94.4,  52.9,  35.3,   5.9,   5.9,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston: East Boston High School,00350530,Public School,East Boston,MA,02128,"07,08,09,10,11,12",Boston,00350000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     423,     296,     279,     340,      34,"   1,372",     801,  58.4,     446,  32.5,     247,  18.0,"   1,172",  85.4, , ,  16.4,   2.2,  63.3,  17.2,   0.1,   0.0,   0.8,  54.2,  45.8,     528,16.6,"      1,333",98.7,95.9,     440,99.1,  13.9 to 1,"    $353,122,118","  $76,906","  4,591.6",113.0,     100,  88.5,   1.0,  95.0,   2.0,   2.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",338.0,58.0,21.9,0.0,2.4,17.5,0.3,"   1,338",86.0,6.4,,,,,,,,,,,228.0,96.0,42.1,159.0,     360,45.0,57.0,39.0,7.0,11.0,204.0,110.0,36.0,9.0,1.0,87.2,12.8,145.0,403.0,429.0,5.0
Boston: Edison K-8 School,00350375,Public School,Brighton,MA,02135,"PK,K,01,02,03,04,05,06,07,08",Boston,00350000,Public School District,      38,      60,      65,      69,      78,      97,      76,     130,     101,     105,       0,       0,       0,       0,       0,     819,     459,  56.0,     336,  41.0,     160,  19.5,     728,  88.9, , ,  23.7,  13.6,  43.7,  15.1,   1.0,   0.0,   2.9,  55.9,  44.1,     284,18.2,        861,58.7,98.3,     295,96.9,  14.0 to 1,"    $353,122,118","  $76,906","  4,591.6",71.0,      66,  93.0,  15.2,  78.8,   4.5,   1.5,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0
Boston: Eliot K-8 Innovation School,00350096,Public School,Boston,MA,02113,"PK,K,01,02,03,04,05,06,07,08",Boston,00350000,Public School District,      35,      55,      36,      37,      37,      25,      33,      40,      26,      27,       0,       0,       0,       0,       0,     351,     103,  29.3,      76,  21.7,      75,  21.4,     203,  57.8, , ,  16.8,   2.8,  31.9,  45.9,   0.0,   0.0,   2.6,  52.7,  47.3,     125,15.7,        360,29.3,100.0,     140,95.7,  12.0 to 1,"    $353,122,118","  $76,906","  4,591.6",31.0,      31, 100.0,  22.6,  77.4,   0.0,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0
Boston: Ellis Elementary School,00350072,Public School,Roxbury,MA,02119,"PK,K,01,02,03,04,05,06",Boston,00350000,Public School District,      50,      65,      72,      60,      61,      56,      32,       0,       0,       0,       0,       0,       0,       0,       0,     396,     199,  50.3,     175,  44.2,      53,  13.4,     360,  90.9, , ,  34.1,   0.3,  64.9,   0.5,   0.0,   0.0,   0.3,  50.0,  50.0,     173,16.5,        410,32.8,93.9,     160,81.3,  12.1 to 1,"    $353,122,118","  $76,906","  4,591.6",36.0,      32,  88.9,  18.8,  81.3,   0.0,   0.0,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
Boston: Ellison-Parks Early Education School,00350008,Public School,Mattapan,MA,02126,"PK,K,01,02,03",Boston,00350000,Public School District,      61,      34,      44,      41,      30,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     210,     126,  60.0,     118,  56.2,      30,  14.3,     194,  92.4, , ,  51.9,   3.8,  42.9,   0.0,   0.5,   0.0,   1.0,  55.7,  44.3,      59,18.0,        175,16.7,88.0,      73,93.2,  12.5 to 1,"    $353,122,118","  $76,906","  4,591.6",21.0,      19,  90.5,  10.5,  63.2,  21.1,   5.3,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston: English High School,00350535,Public School,Jamaica Plain,MA,02130,"07,08,09,10,11,12",Boston,00350000,Public School District,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     189,      95,     158,     160,       8,     610,     297,  48.7,     225,  36.9,     170,  27.9,     545,  89.3, , ,  44.4,   1.8,  47.5,   4.4,   0.5,   0.2,   1.1,  54.9,  45.1,     205,13.7,        563,58.3,86.3,     193,96.9,  10.5 to 1,"    $353,122,118","  $76,906","  4,591.6",75.0,      72,  96.0,   8.3,  80.6,   6.9,   4.2,"       $1,044,069,138.19","          56,599.1","              $18,446.74","       $1,178,270,619.38","          63,807.6","              $18,466.00",167.0,51.5,22.8,0.0,0.0,25.7,0.0,     602,102.0,16.9,,,,,,,,,,,121.0,28.0,23.1,61.0,      66,56.0,5.0,0.0,0.0,0.0,44.0,13.0,7.0,2.0,0.0,86.4,13.6,85.0,322.0,364.0,6.0
